source,review_id,review_date,developer_response,review_description,rating,user_name,review_title,developer_response_date,thumbs_up,laguage_code,country_code
App Store,6eb9a49a-7d68-47f9-bea1-55df14ab5389,2022-03-02 12:57:04,"{'id': 28380216, 'body': 'Hi, Terima kasih atas feedback anda :) - Starbucks Indonesia-', 'modified': '2022-03-04T10:27:36Z'}","Lancar banget tuh pake iPhone terbaru, ngga ada kendala sama sekali, transaksi selalu uptodate, ngumpulin reward gampang, Love banget 😍",5,Oca2022,Keren banget!,,,id,id
App Store,00c7bbb9-855a-45f8-8f04-e258153ed7b6,2022-02-25 09:01:02,,Join member with referral code : MARIAU-F47AB3,5,whizf.mu,REFERRAL CODE,,,id,id
App Store,0681fffa-4702-412c-8b0d-d87631e8569e,2022-02-17 06:03:11,"{'id': 28379774, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-03-04T10:19:08Z'}","Hey Starbucks,

Tried multiple time, using same phone number with different email and still failed.
No information about the errors and no CS link or something to figure this out.",1,gbyou,Hard to Register/Login,,,id,id
App Store,06ed98b6-cd48-48ad-ab0d-e91140bc7337,2022-02-09 01:32:39,"{'id': 27988076, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-02-11T10:33:55Z'}",Mostly can’t open the apps. Just show the logo and freeze. Please fix the problem.,2,Angga cuk,Can’t Open the apps,,,id,id
App Store,eaee5bcc-f2be-41ea-acf8-4d76ff4957a3,2022-02-11 15:24:09,"{'id': 28379528, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-03-04T10:13:31Z'}",Tidak bisa login,1,jhons robert,Tidak bisa login,,,id,id
App Store,565c8ddb-02dd-42b8-b7ad-463e4882f4fc,2022-01-31 11:39:09,,This app often doesn’t work,2,Dillaaaaaaaa,Bad App,,,id,id
App Store,d53aba32-fa38-4e8d-86fb-9f48277df396,2022-02-07 22:44:22,,Get an advantage with my referral code NADAG-F36EBC,5,stsfuna,Kode Referal,,,id,id
App Store,a8bea629-877c-43a1-b862-44c95539d5a3,2022-02-06 12:33:31,"{'id': 27987905, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-02-11T10:27:29Z'}","Failed register terus, sekelas starbucks masa app development nya begini sih",1,hrhcuvhekdu,Failed regist,,,id,id
App Store,3dd18961-512c-4769-a094-8b1e7539964d,2022-02-04 01:27:55,"{'id': 27860079, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-02-05T06:43:24Z'}",Its super hard to just reset password. Gave up,1,irachaaan,Didnt get reset password email,,,id,id
App Store,f17877c6-efc5-4d73-b1fd-fc0f7894bfad,2022-02-03 10:50:14,,"Wifi jelek , aplikasi buruk. Wifi kalah dengan warung kopi pontianak.",1,hefianto,Customer kecewa,,,id,id
App Store,f9d137ad-c796-4e03-bb05-33d03bb2fe5c,2022-02-02 14:06:53,,"Pas mau sign in kalau double tap, app nya crash",1,ivanibam,Kacau aplikasinya,,,id,id
App Store,38d4e883-6216-42ce-8afe-6a4aa0ff4f23,2022-01-31 12:44:29,,"Sistem App sering Down, bisa top up gak bisa transaksi, rugi bayar mahal reward gak masuk.
Sering promo zonk, promo top up dapat reward ternyata gak ada, mulai November 2021 - sekarang sering zonk. 
Pembuat software nya perlu ditindak!",1,pasific8,Down system & zonk promo,,,id,id
App Store,47bd8bbd-2339-45df-81e8-8f6c3f86f9bc,2022-01-24 13:21:37,,"Siapa sih yg buat app nya anak sd hah?
Login kagak bisa, tolol dah, mana lemot. Perusahaan gede bikin app begok amat",1,cocoajune,LU BUAT APP GABISA LEBI ANCUR LAGI,,,id,id
App Store,a80eea23-b4dd-4513-a9aa-57f18b2727a9,2022-01-16 04:55:33,,Could've been much more useful if I can add to Apple Wallet.,2,bestCritiquer,"No Apple Wallet Support, Should Be Easy Feature to Add",,,id,id
App Store,617011cf-fdff-4065-991d-f2759bd625b4,2022-01-20 04:42:30,,"Internal server error terus, udah coba kontak customer service dan isi lewat webnya juga tetep gabisa.",1,superlitong,Cannot sign up,,,id,id
App Store,3d482a93-dcb2-4e2f-96a4-b8dbdfa6190f,2022-01-18 03:34:11,,"mau nge search lokasi tampilan malah blank, mau add discount ketutup sama button checkout. Developernya tolong dikondisikan.",1,rrrrrrrrauf,Bad UX & Functionality,,,id,id
App Store,8d697115-abfe-4f79-a53b-1ee15638f06a,2022-01-01 10:37:12,,"The app actually gets worse after each update. 
“Pay” section isn’t straightforward and slow to load. Unnecessary PIN requests and sudden freezes from time to time.",2,junoesky,Need major rethink,,,id,id
App Store,6b769917-9632-4365-b20e-ac6bb3bde95b,2022-01-08 14:45:14,"{'id': 27456730, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:34:07Z'}","Banyak bug, loading lama, aplikasi jelek. Setelah registrasi, gak bisa login karena tulisannya email dan password salah, padahal gak ada salah di email dan password sama sekali. Aneh..",1,Aditya BP,Gak bisa login,,,id,id
App Store,78481b27-3d55-41ca-983b-11923a10bee8,2022-01-08 07:53:57,"{'id': 27456717, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:32:28Z'}","padahal sign up udah beres semua, dan emang tinggal dapet kode dari email aja. tapi kodenya udah ditunggu sampe hitungan jam, ga ada terus. masa kendala untuk mau bikin akun aja susah sih?",1,cibabs,susah log in,,,id,id
App Store,313c8474-eb9f-477f-bb80-abc05c734671,2022-01-04 13:09:51,"{'id': 27456707, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:31:12Z'}",Saldo temen dari 61 ribu di topup 100 rb buat beli minum 62 rb masa sisanya 38 rb doang hey. 61 rb nya kemana? Mana transaction historynya gak jelas. Company segede starbucks kok aplikasinya bercanda gini? Komplain ke barista katanya duit 61 rb nya juga gak masuk di mereka. Lha trus ilang gitu aja? 👏🏼👏🏼 hebat,1,nate8898,Aplikasi ghoib,,,id,id
App Store,3ead50d5-608d-4edb-92ce-bfd8643c8c31,2022-01-04 13:05:58,"{'id': 27456680, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:29:35Z'}","Saya melakukan transaksi di 1 Jan 2022 dengan saldo awal 100k kemudian saya beli NY Cheese Cake saldo akhir menjadi 61k. Lalu saya topup di kasir sebesar 100k untuk memakai reward b1g1 di tahun baru membeli confetti cookie latte seharga 62k, kemudian saldo akhir malah menjadi 38k. Yg artinya 61k milik saya diawal hilang. Tolong diperbaiki sistem appnya, pihak sbux sdh membantu komplain ke pusat tp tidak ada email konfirmasi sampai sekarang.",1,J. Bintang,Saldo hilang,,,id,id
App Store,50c529c4-3b49-469e-a64b-8c99c88c44e1,2022-01-01 06:29:54,,The apps after upgrade became very slow and lagging. During order people are queuing behind waiting 😔😓,2,WPriananto,Lagging and slow,,,id,id
App Store,44307541-91c4-46e6-9d5c-d619ce06212c,2022-01-01 08:01:11,,Get ur referral code IRZAL-3D1F70,4,Irzfbrn,RC,,,id,id
App Store,b097a7d2-2f71-499b-9cc7-58fe8a1f5a7f,2021-12-25 10:47:39,"{'id': 27456565, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:08:26Z'}",gbs sign in,2,males sekolah,gbs sign in,,,id,id
App Store,5f5bc394-479a-4c57-847c-32f3de2e6908,2022-01-01 06:01:47,,"Ok, your app has never been amazing (lets establish that first), but the latest update, it was disastrous!! Such a shame for such a big brand to miserably handle an app, its a very simplistic journey for transaction yet it seems like an impossible job to do for your team 👎👎👎👎👎",1,NunugNunug,The latest update was horrible!,,,id,id
App Store,b48d6ef7-1e8d-4d3a-b141-8044f0d009ed,2021-12-28 12:47:11,"{'id': 27456600, 'body': 'Hi, Thanks for the 5-stars rating :) - Starbucks Indonesia-', 'modified': '2022-01-15T10:16:43Z'}",Very Great,5,RamonesRoses,Great,,,id,id
App Store,93147277-c109-4d95-92b8-b950990459f5,2021-12-28 06:57:55,"{'id': 27456587, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:14:29Z'}",Gabisa log in,1,aaf234,Applikasi gajelas,,,id,id
App Store,de9da896-9daa-4c6b-a296-190dac9f54e9,2021-12-27 07:01:20,,"ud daftar ga bisa login apk ga guna , developer ga niat",1,Nissss99,GBLK,,,id,id
App Store,86413fc5-5769-47f3-aa52-572cee9ab065,2021-12-27 02:59:20,"{'id': 27456580, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:12:22Z'}","ga bisa login waktu masukan passcode!
kenapa tidak diperbaiki!!",1,win rizki,eror trus,,,id,id
App Store,851b3e28-c774-4e33-9e56-993428cbb4fd,2021-12-27 01:01:27,"{'id': 27456576, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-01-15T10:11:22Z'}","Help! Do something! 
I cant confirm my passcode.",1,gitkur,Cant confirm passcode,,,id,id
App Store,7d670b8e-cba5-4d97-9fd4-c29d98117110,2021-12-26 03:06:39,"{'id': 27456571, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:10:09Z'}",Aplikasi ini membutuhkan banyak perbaikan dimulai dari Sign Up beberapa kali saya coba tidak bisa padahal semua persyaratan sudah terpenuhi dan secara tiba-tiba bisa sendiri setelah sign up selanjutnya saya coba log in beberapa kali tidak bisa… sudah saya coba forget password sampai puluhan kali namun link forget password tidak kunjung saya dapatkan…,1,Wahaiii Ruben,Banyak yang perlu diperbaikin pada aplikasi Starbucks,,,id,id
App Store,91904be2-f0df-47af-b734-b46863fe3e20,2021-12-25 06:42:44,"{'id': 27456560, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T10:06:29Z'}","Parah banget masa sekelas sbux sistem aplikasinya buruk sekali, udah log in ga bisa mulu, ganti password minta email tapi ga ada notif satupun masuk. Aplikasi nya ga berfungsi. Mending pada uninstall aja, asli gedeg banget",1,putrisea,Aplikasi buruk sekali,,,id,id
App Store,b1b3e1b7-9455-4ad9-90c9-200d6f8c9fc5,2021-12-25 04:19:38,,Sangat jelek dan buruk!,1,uhuyyay,Tidak bisa registration,,,id,id
App Store,ada81b69-5663-479c-848c-f714d61b32c4,2021-12-22 01:51:21,,download lancar aman smua lancar tp ketika mau order lokasinya outlet nya ga sesuai dan ga bs sesuai meski dicari,2,jro*s,location order ga sesuai,,,id,id
App Store,a575d449-e694-4452-8a7e-759fffd6bac3,2021-12-24 13:35:52,,Please enable Face id feature rather than passcode lock.,4,AhmadFauzan,Face ID,,,id,id
App Store,eb87499a-4590-45f7-861d-a4a90c2bf099,2021-12-23 11:56:29,,"i cant even regist, there's notif that my internet server error",1,SalvatoreRangga,im confused,,,id,id
App Store,c71ee1ab-e75e-46cd-a3e6-ca7a121bb95a,2021-12-23 09:19:43,"{'id': 27456533, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-01-15T09:59:20Z'}",Always error every time I tried to log in & when I enter passcode it takes forever to load. So I think it’s kinda useless to download this app.,1,sarah d e,Can’t log in,,,id,id
App Store,e407642f-c3e0-414c-a143-fdfe5e02de73,2021-12-22 04:52:15,"{'id': 27456529, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:58:15Z'}",Gabisa login eror mulu herannnnnnn!!!!!!,1,bambangggggggg,Buruk,,,id,id
App Store,f05d8d43-c67f-4719-8aa4-a2caec0f4c3a,2021-12-22 02:51:17,"{'id': 27456526, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:57:16Z'}",Passcode sudah benar tapi tetap salah dan tidak bisa masuk hadeeeh,1,riedoeraka,Bad application,,,id,id
App Store,f22c5ac0-08a8-4852-ae61-798332e236c1,2021-12-21 02:14:37,"{'id': 27456484, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:51:37Z'}","Buat sign in pertama aja susah gimana mau make ini, tolong ditingkatkan lagi kalo mau inovasi dg app",2,sritiw,Susah sign in,,,id,id
App Store,cc3ee82b-d625-4f10-9dbd-d0594ff8b1a9,2021-12-21 07:11:41,"{'id': 27456500, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:52:52Z'}","Kenapa tidak bisa login? Setelah pencet tulisan login cuma muter"" doang",1,alisakti_w,Tidak bisa login,,,id,id
App Store,9dd0a27a-b499-4abf-8798-84d32fe5ee26,2021-12-20 09:36:07,"{'id': 27456418, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:40:53Z'}",Cant login even I have new account,2,Jihaanap,Cant login,,,id,id
App Store,a173d511-0654-4021-9563-5c6e888a597b,2021-12-20 10:32:12,,"Aplikasinya cacat padahal baru masuk, masa invalid mulu masukin pw dan usernamenya padahal udah bener, ini developnya gimana si, bug kaya gini kok bisa2nya masih ada, KALO GA NIAT BIKIN APP GAUSAH BIKIN WOE",1,ryo wicaksono,app ga layak download,,,id,id
App Store,fa7a989f-e2ea-47b6-a309-b1c352f76841,2021-12-20 10:21:52,"{'id': 27456453, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:49:05Z'}","Buat akun ribet, internal server eror terus",1,anggiehutapea,Bad Apps,,,id,id
App Store,e103503e-a0b0-44a4-aacc-8ad1ae61e154,2021-12-20 10:15:18,"{'id': 27456440, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-01-15T09:47:32Z'}",Can’t sign in 🤣,1,Arya Sutrisna,Good brand bad app,,,id,id
App Store,85327089-247f-404a-adaa-3002c6cfd9a2,2021-12-20 10:11:30,"{'id': 27456432, 'body': 'Hi, Really apologize for the inconvenience. If you have any problem, please contact customer.care@starbucks.co.id for further assistance. - Starbucks Indonesia-', 'modified': '2022-01-15T09:46:31Z'}",always error sign up,1,ipalghfr,error,,,id,id
App Store,1e9f8431-1776-4ecf-b258-8f82917ec94d,2021-12-20 10:03:31,"{'id': 27456424, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:45:08Z'}","aplikasi nya gabisa login kocak,pas direset masuk email,tapi pas login gabisa",1,hoaxxcx,kocak,,,id,id
App Store,ef37fbd2-9dee-401e-95c4-38b7028c8791,2021-12-20 09:37:33,,"gabisa regist katanya musti masukin referral code, giliran udh dimasukin malah salah nomor hp, pdhl kan di awal nohp pake kode otp -.- ribet",1,Silllvv,GABISA REGISTRASI,,,id,id
App Store,0a1b5665-611b-4f20-b34e-55bb097193ff,2021-12-20 06:59:51,,It’s always internal server error.,2,nicetiming,Can’t Sign In,,,id,id
App Store,597976b1-8d86-4cf1-87ce-c97ee697f7b9,2021-12-20 08:54:45,"{'id': 27456399, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:37:38Z'}","ini lupa password, tp ga ada email masuk dari starbucks💆‍♂️",3,jexrozzx,jexrozzx,,,id,id
App Store,5ae99201-4aac-4446-8723-9d2502ec552a,2021-12-20 08:54:44,"{'id': 27456394, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:36:41Z'}",Ga bisa login. Ga dapat email konfirmasi. Saat mau forget password juga ga dapat email,1,oboypril,Can’t login and didnt received email,,,id,id
App Store,1c154249-778c-4e55-966e-52847004d813,2021-12-20 08:08:43,,Internal server error mulu ANJ,1,HANS112209,Error,,,id,id
App Store,02d0d42e-79db-4dc6-9d18-ff1cd86d0381,2021-12-20 07:43:26,"{'id': 27456380, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:34:01Z'}","Sudah berhasil join, tetapi ketika coba sign-in beberapa kali tidak bisa, sudah coba ganti password lewat email juga tidak bisa, tolong segera diperbaiki app nya",1,Anyep,Cannot sign-in,,,id,id
App Store,746a2df6-5aa8-4c38-952a-0e6430bf15c5,2021-11-29 05:14:50,,"Aplikasi yg lama lebih cepat dan responsif. Yang versi sekarang lebih lemot dan perlu loading, berasa buka web.",2,Darevx,Lemot,,,id,id
App Store,3d018c62-ac6a-4929-bfaf-06647d32c839,2021-12-20 06:12:37,"{'id': 27456377, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:31:51Z'}","Really bad aplikasi sekelas sbux, ga bisa log in sama sekali",1,dhidhioktaf,Bad,,,id,id
App Store,42f7e768-f186-4647-94c1-064704d6f849,2021-12-20 05:39:57,"{'id': 27456364, 'body': 'Hi, Mohon maaf atas ketidaknyamanannya. Jika ada kendala, silahkan menghubungi customer.care@starbucks.co.id - Starbucks Indonesia-', 'modified': '2022-01-15T09:30:53Z'}","Gagal terus pas daftar, internal error pas signup. Lalu coba daftar lagi gk bisa karna email dan nomor sudah digunakan. Saya coba login pakai email dan passwordnya tetap gk bisa.",1,the only nick left,Registrasi bermasalah,,,id,id
